run,subrun,event,x,y,z
6303,159,7964,85.5828,0.0,354
6303,160,8001,29.029,0.0,579.6
6303,162,8134,260.704,0.0,534.9
6303,179,8978,170.72,0.0,353.7
6303,207,10391,88.3687,0.0,581.7
6303,209,10457,145.424,0.0,579
6303,209,10471,33.375,0.0,865.8
6304,98,4919,174.843,0.0,77.4
6304,100,5036,2.11728,0.0,469.8
6304,149,7452,20.8385,0.0,983.1
6304,150,7529,214.681,0.0,362.7
6304,156,7837,202.145,0.0,936.6
6304,168,8434,266.833,0.0,209.4
6304,181,9092,201.476,0.0,629.7
6304,186,9344,44.0729,0.0,524.1
6304,187,9366,73.2134,0.0,511.5
6304,204,10235,228.499,0.0,999.6
6305,24,1244,94.4976,0.0,498
6305,26,1316,234.573,0.0,587.1
6305,46,2330,74.2163,0.0,540.3
6305,62,3130,39.6712,0.0,323.7
6305,64,3220,30.3106,0.0,767.1
6307,1,98,79.6209,0.0,215.1
6308,16,803,58.4481,0.0,543.6
6308,30,1515,172.67,0.0,941.4
6308,41,2092,31.0349,0.0,585.3
6308,44,2215,166.764,0.0,975
6309,1,72,173.227,0.0,133.2
6309,2,142,153.28,0.0,611.1
6309,3,152,18.6098,0.0,450.3
6309,16,835,48.8089,0.0,72
6309,16,838,190.945,0.0,545.4
6309,25,1259,6.63044,0.0,225.6
6310,32,1611,184.204,0.0,563.4
6310,32,1630,172.001,0.0,972.3
6310,53,2679,245.549,0.0,924
6311,10,534,259.088,0.0,188.4
6311,14,750,7.85623,0.0,494.7
6311,43,2168,123.527,0.0,511.8
6311,73,3654,53.8793,0.0,788.1
6311,74,3735,64.6885,0.0,264.3
6311,78,3905,223.206,0.0,779.7
6311,127,6383,209.332,0.0,300.6
6312,64,3239,147.875,0.0,906
6312,66,3317,153.559,0.0,174.6
6312,101,5062,251.622,0.0,545.4
6312,111,5571,152.667,0.0,838.2
6312,121,6052,175.456,0.0,362.1
6312,122,6123,270.789,0.0,533.4
6313,45,2283,256.86,0.0,567.3
6313,46,2336,117.453,0.0,222.9
6313,71,3553,186.209,0.0,924
6313,74,3714,124.808,0.0,928.5
6314,9,466,123.081,0.0,595.2
6314,21,1052,259.2,0.0,584.4
6314,22,1101,136.732,0.0,507.3
6314,23,1163,49.4218,0.0,645.3
6314,23,1183,194.01,0.0,38.4
6314,28,1401,119.794,0.0,483
6314,54,2730,158.685,0.0,630.6
6314,113,5687,238.919,0.0,459
6314,114,5708,114.779,0.0,905.7
6314,115,5794,1.22579,0.0,364.2
6314,144,7216,258.197,0.0,211.5
6315,13,665,175.066,0.0,576.6
6315,21,1061,87.1429,0.0,339
6315,31,1574,259.423,0.0,203.1
6315,33,1699,272.238,0.0,541.5
6315,47,2358,38.3339,0.0,861.6
6315,50,2514,230.115,0.0,484.8
6317,22,1144,110.6,0.0,520.5
6317,23,1165,37.5539,0.0,578.1
6317,33,1696,184.872,0.0,610.5
6318,0,45,106.7,0.0,788.4
6318,3,155,1.33723,0.0,455.4
6318,48,2439,136.453,0.0,540
6318,49,2492,234.795,0.0,973.2
6318,61,3054,-2.22872,0.0,382.5
6318,66,3310,259.924,0.0,148.5
6318,66,3342,11.4779,0.0,967.2
6318,73,3680,150.048,0.0,767.1
6318,74,3723,93.7176,0.0,540.3
6318,75,3780,125.365,0.0,186.3
6319,26,1331,1.00292,0.0,993.3
6319,38,1904,166.652,0.0,950.4
6319,119,5954,62.627,0.0,587.1
6319,119,5977,218.916,0.0,936.3
6319,124,6210,73.882,0.0,225.6
6319,126,6302,201.42,0.0,983.7
6319,126,6322,100.181,0.0,530.7
6319,145,7274,92.8261,0.0,583.5
6320,16,811,211.06,0.0,979.2
6320,19,993,25.5745,0.0,952.5
6320,20,1009,219.194,0.0,612.9
6320,21,1070,26.8003,0.0,182.7
6320,22,1130,49.0875,0.0,504
6320,22,1142,223.819,0.0,593.7
6320,48,2441,174.62,0.0,381.9
6320,50,2526,240.033,0.0,529.5
6320,50,2531,-6.90902,0.0,464.4
6320,53,2666,197.799,0.0,228.3
6320,53,2669,24.0144,0.0,512.7
6320,54,2722,132.052,0.0,133.5
6320,54,2733,109.597,0.0,572.7
6320,58,2912,143.752,0.0,646.8
6320,59,2957,42.3456,0.0,586.5
6320,69,3453,34.2108,0.0,642
6320,71,3591,82.7969,0.0,477.3
6320,72,3639,-0.780051,0.0,786.3
6321,27,1366,225.546,0.0,481.8
6321,79,3993,87.4772,0.0,333.3
6322,30,1521,87.31,0.0,935.7
6322,37,1898,12.648,0.0,490.5
6323,53,2694,228.165,0.0,764.7
6323,82,4133,49.7561,0.0,541.5
6324,11,557,112.049,0.0,323.1
6324,120,6004,119.014,0.0,199.5
6324,152,7639,143.195,0.0,521.4
6324,154,7744,108.26,0.0,197.4
6325,38,1943,188.271,0.0,952.2
6325,41,2077,56.9437,0.0,192
6325,41,2090,-4.62459,0.0,612.6
6325,44,2230,-7.57764,0.0,914.4
6326,11,569,216.353,0.0,255.3
6326,11,586,204.262,0.0,135.3
6326,31,1565,253.405,0.0,318.9
6326,67,3394,231.842,0.0,358.5
6326,98,4932,123.694,0.0,421.2
6326,98,4950,131.996,0.0,475.5
6326,102,5107,265.273,0.0,443.7
6327,13,685,28.249,0.0,628.8
6327,88,4422,161.861,0.0,389.7
6327,92,4614,79.1752,0.0,472.2
6327,95,4785,39.0583,0.0,515.1
6329,25,1261,132.943,0.0,490.2
6329,26,1307,238.64,0.0,532.2
6329,28,1424,226.605,0.0,423.9
6329,30,1509,53.0435,0.0,453.9
6329,32,1630,138.961,0.0,502.5
6329,33,1686,96.4478,0.0,497.4
6329,35,1784,142.861,0.0,906.9
6330,11,567,164.424,0.0,594.6
6330,20,1019,163.421,0.0,506.1
6330,21,1058,143.251,0.0,324
6332,4,237,271.346,0.0,174
6332,26,1339,257.64,0.0,36.3
6332,27,1370,24.1816,0.0,187.2
6332,89,4461,247.221,0.0,140.1
6333,11,563,110.767,0.0,461.7
6333,11,578,233.57,0.0,538.5
6334,19,980,156.902,0.0,561.9
6334,23,1197,117.342,0.0,862.2
6334,25,1261,96.1692,0.0,924.3
6334,27,1399,247.443,0.0,656.4
6334,28,1416,220.253,0.0,947.4
6334,28,1438,0.835769,0.0,281.4
6334,45,2270,265.719,0.0,777.9
6334,91,4564,271.346,0.0,463.8
6335,18,924,20.337,0.0,537
6336,42,2140,172.168,0.0,498.3
6336,47,2378,90.4859,0.0,558
6336,47,2386,53.5449,0.0,658.2
6336,47,2392,248.168,0.0,652.5
6336,49,2464,61.2897,0.0,891
6336,54,2726,237.47,0.0,202.8
6336,72,3620,81.6268,0.0,520.2
6336,86,4303,12.3694,0.0,831.9
6336,86,4323,107.647,0.0,542.4
6336,104,5228,148.823,0.0,166.2
6336,110,5507,51.4277,0.0,611.4
6336,115,5767,29.029,0.0,443.4
6336,115,5792,67.5301,0.0,211.5
6336,120,6036,5.2932,0.0,146.7
6336,122,6146,37.0524,0.0,389.7
6336,142,7126,1.50438,0.0,509.1
6336,145,7274,250.619,0.0,618.9
6336,146,7320,242.373,0.0,652.5
6336,151,7562,26.2989,0.0,902.7
6336,151,7585,47.0259,0.0,474
6336,153,7676,31.6478,0.0,939.3
6336,158,7910,113.72,0.0,394.8
6336,166,8309,76.7793,0.0,595.5
6338,20,1035,138.013,0.0,263.1
6338,31,1582,-5.57179,0.0,447.3
6338,32,1625,42.7914,0.0,316.5
6338,60,3003,122.524,0.0,165.6
6338,77,3893,112.439,0.0,773.7
6338,81,4097,4.01169,0.0,884.4
6338,97,4888,43.0143,0.0,542.1
6338,102,5141,3.84454,0.0,471
6338,104,5214,205.488,0.0,201.6
6338,104,5233,14.5424,0.0,595.2
6338,107,5400,209.834,0.0,967.5
6339,30,1510,214.124,0.0,549.6
6339,32,1618,93.1047,0.0,543
6339,34,1731,81.1253,0.0,763.8
6339,39,1965,251.845,0.0,567.3
6339,46,2341,44.5744,0.0,912.6
6339,55,2761,11.3665,0.0,987
6339,59,2959,97.4507,0.0,553.5
6339,86,4330,207.884,0.0,596.7
6339,98,4907,188.215,0.0,979.5
6339,129,6460,35.8266,0.0,585.3
6339,130,6504,259.256,0.0,940.2
6339,164,8201,-7.52192,0.0,218.4
6339,164,8234,10.475,0.0,692.1
6339,168,8415,182.978,0.0,544.5
6339,169,8464,102.521,0.0,833.1
6340,0,16,49.9233,0.0,163.2
6340,1,93,193.174,0.0,640.2
6340,2,131,250.285,0.0,565.8
6340,4,230,88.8144,0.0,616.2
6340,32,1636,218.136,0.0,529.2
6340,64,3237,216.687,0.0,430.5
6340,66,3344,-0.557179,0.0,973.5
6340,69,3457,81.6825,0.0,988.5
6340,69,3489,54.1021,0.0,618
6340,87,4366,162.362,0.0,577.2
6340,87,4400,222.036,0.0,642.9
6340,94,4710,68.8674,0.0,227.7
6340,96,4838,13.8738,0.0,162.3
6340,128,6436,94.3305,0.0,911.7
6341,10,516,89.2601,0.0,770.7
6341,10,517,212.62,0.0,677.4
6341,13,651,186.599,0.0,216
6341,13,683,210.057,0.0,210.9
6341,30,1501,138.961,0.0,552.9
6341,33,1678,47.0817,0.0,160.8
6341,40,2007,119.125,0.0,921.6
6341,63,3176,192.338,0.0,305.7
6341,65,3263,42.9585,0.0,330.9
6341,68,3440,-5.57179,0.0,194.1
6341,72,3607,100.571,0.0,590.4
6341,79,3983,63.6856,0.0,774.9
6341,81,4073,254.52,0.0,992.1
6341,112,5627,150.271,0.0,147.6
6341,112,5629,250.619,0.0,765.3
6341,112,5644,256.525,0.0,160.2
6341,129,6495,76.5565,0.0,529.5
6342,25,1272,184.761,0.0,426.9
6342,49,2451,37.1639,0.0,322.8
6342,58,2938,221.256,0.0,214.8
6342,60,3046,171.946,0.0,597
6342,62,3120,132.219,0.0,423.6
6342,62,3141,33.0407,0.0,492
6342,68,3440,49.8676,0.0,964.8
6342,87,4369,219.696,0.0,777.9
6343,1,97,126.09,0.0,67.8
6343,4,216,50.5919,0.0,505.2
6343,42,2106,188.828,0.0,963.6
6343,67,3397,192.505,0.0,323.1
6343,76,3841,47.1931,0.0,152.7
6343,79,3989,193.564,0.0,204
6343,82,4148,57.4452,0.0,931.2
6343,83,4172,125.477,0.0,623.4
6343,87,4374,201.755,0.0,775.8
6343,89,4473,121.465,0.0,469.2
6343,113,5651,80.2338,0.0,861.9
6343,115,5790,20.1142,0.0,501.6
6343,115,5792,210.558,0.0,190.2
6343,116,5847,-3.90026,0.0,510
6343,147,7387,266.722,0.0,969.6
6343,151,7593,204.763,0.0,178.2
6343,157,7881,199.192,0.0,490.8
6343,173,8652,133.166,0.0,437.7
6343,173,8692,180.805,0.0,180.6
6343,183,9171,26.5775,0.0,752.7
6344,1,88,213.01,0.0,84.9
6344,3,183,25.6303,0.0,934.2
6346,7,399,138.571,0.0,922.5
6346,32,1649,192.728,0.0,600.6
6346,34,1734,192.171,0.0,788.7
6346,51,2559,121.075,0.0,304.8
6346,55,2773,10.6421,0.0,930.3
6347,2,102,124.418,0.0,157.8
6347,26,1310,234.183,0.0,861.9
6347,31,1564,200.696,0.0,930.9
6347,32,1640,186.432,0.0,911.4
6347,33,1692,116.841,0.0,599.4
6347,35,1772,180.248,0.0,944.1
6347,35,1780,81.1253,0.0,951.6
6347,38,1940,41.0084,0.0,449.4
6347,53,2686,97.1721,0.0,502.2
6347,60,3022,53.2664,0.0,923.7
6347,67,3351,196.796,0.0,556.2
6347,67,3374,168.658,0.0,586.8
6347,68,3414,189.664,0.0,424.8
6347,69,3475,256.804,0.0,915.3
6347,73,3671,264.493,0.0,392.7
6347,73,3694,117.955,0.0,64.5
6347,84,4226,240.702,0.0,752.7
6347,100,5036,116.506,0.0,953.4
6347,144,7227,144.532,0.0,520.8
6347,158,7939,250.786,0.0,516.9
6347,159,7982,24.1259,0.0,960
6347,160,8007,71.9319,0.0,481.2
6347,183,9192,61.9026,0.0,914.7
6347,184,9205,-6.57472,0.0,545.7
6347,184,9224,251.121,0.0,942
6348,45,2284,251.455,0.0,474.9
6348,90,4517,106.421,0.0,535.2
6348,91,4595,196.74,0.0,774
6348,109,5453,207.661,0.0,959.7
6348,111,5558,209.722,0.0,629.1
6348,118,5904,49.0875,0.0,780.3
6348,119,5959,180.415,0.0,897.6
6349,17,893,83.9669,0.0,450.9
6349,51,2570,20.2256,0.0,602.7
6349,52,2611,45.6887,0.0,495.6
6349,52,2625,268.338,0.0,150.6
6349,56,2835,148.098,0.0,966.9
6350,78,3939,115.893,0.0,974.1
6350,78,3947,130.101,0.0,172.2
6350,95,4756,206.936,0.0,942.6
6350,95,4769,98.8993,0.0,640.2
6350,95,4773,250.842,0.0,499.8
6350,121,6084,29.5862,0.0,920.1
6350,123,6183,108.149,0.0,983.7
6350,124,6210,40.0055,0.0,953.4
6352,4,242,184.204,0.0,513
6352,15,776,134.559,0.0,792
6353,2,104,-1.39295,0.0,678.6
6353,35,1796,194.344,0.0,988.5
6353,45,2263,229.279,0.0,519
6353,51,2566,104.193,0.0,144.6
6353,69,3453,7.74479,0.0,315.3
6353,104,5249,100.292,0.0,209.7
6353,105,5286,234.35,0.0,520.5
6353,108,5438,83.4098,0.0,371.1
6354,18,938,18.9998,0.0,766.8
6354,18,940,192.338,0.0,921.3
6354,90,4538,-2.173,0.0,199.5
6354,90,4545,270.232,0.0,856.8
6354,106,5320,180.638,0.0,196.8
6354,117,5861,137.345,0.0,762.3
6355,31,1590,9.86208,0.0,585.6
6355,33,1652,127.538,0.0,367.8
6355,35,1800,231.229,0.0,266.4
6355,36,1820,75.9993,0.0,995.1
6355,44,2201,49.8118,0.0,567.6
6355,51,2585,221.869,0.0,200.7
6355,52,2604,-5.12605,0.0,564.9
6355,55,2797,74.8292,0.0,587.4
6355,56,2830,119.404,0.0,651
6356,57,2854,195.626,0.0,979.8
6356,63,3194,227.942,0.0,495.9
6356,66,3334,250.285,0.0,751.5
6356,72,3601,112.272,0.0,974.1
6356,72,3633,138.682,0.0,621
6356,101,5052,12.2579,0.0,378.6
6356,104,5210,169.605,0.0,300.3
6356,105,5293,113.776,0.0,969.3
6356,152,7619,11.8679,0.0,627.6
6356,172,8627,-6.68615,0.0,761.7
6356,175,8755,165.761,0.0,386.7
6358,3,151,78.3394,0.0,219.9
6358,5,288,191.447,0.0,435
6358,21,1053,32.6507,0.0,530.7
6358,24,1207,187.212,0.0,193.5
6358,25,1283,27.1904,0.0,177.6
6358,66,3346,108.427,0.0,335.1
6358,71,3563,82.8526,0.0,316.2
6358,75,3769,243.153,0.0,580.2
6358,75,3789,148.99,0.0,528
6358,79,3960,145.424,0.0,609.9
6358,83,4153,199.359,0.0,570.6
6358,85,4292,64.3542,0.0,441.9
6359,1,83,275.247,0.0,526.5
6359,4,233,158.183,0.0,315.9
6359,23,1161,207.326,0.0,366
6359,37,1899,188.159,0.0,987.3
6359,40,2038,176.18,0.0,640.2
6359,46,2334,222.259,0.0,186.9
6359,62,3144,247.332,0.0,432.9
6359,84,4232,21.1728,0.0,547.5
6359,107,5358,233.291,0.0,593.1
6360,4,207,100.181,0.0,387
6360,11,563,245.66,0.0,962.7
6360,18,946,79.2309,0.0,974.7
6360,36,1806,30.032,0.0,385.5
6360,37,1890,83.7998,0.0,570.6
6360,48,2440,228.722,0.0,900.3
6360,66,3333,104.193,0.0,312.6
6360,100,5049,246.496,0.0,918.3
6361,6,346,215.294,0.0,918.6
6361,6,347,133.946,0.0,790.2
6361,9,482,71.8204,0.0,991.5
6361,30,1504,16.8268,0.0,697.2
6361,30,1542,201.142,0.0,512.1
6362,20,1026,35.6038,0.0,372.6
6362,21,1091,193.843,0.0,650.1
6362,37,1888,70.2603,0.0,179.4
6362,48,2437,214.291,0.0,586.8
6362,76,3840,137.79,0.0,234.9
6362,79,3985,118.958,0.0,46.5
6362,107,5394,-2.56303,0.0,637.8
6362,108,5406,205.934,0.0,796.8
6362,109,5476,3.90026,0.0,987
6366,8,429,145.647,0.0,612.9
6366,57,2857,48.8089,0.0,549.9
6367,10,534,223.763,0.0,582.3
6367,24,1205,251.176,0.0,437.1
6367,25,1269,202.312,0.0,37.5
6367,45,2290,118.178,0.0,585.9
6367,47,2374,211.84,0.0,547.2
6367,64,3219,259.256,0.0,611.1
6367,71,3579,114.668,0.0,534.3
6367,71,3595,50.6476,0.0,164.7
6367,73,3679,257.473,0.0,370.5
6367,78,3912,74.3277,0.0,645.9
6367,79,3961,101.741,0.0,978.9
6369,15,752,85.137,0.0,33.3
6369,34,1749,52.4863,0.0,886.2
6369,36,1829,95.5006,0.0,991.2
6369,87,4391,199.805,0.0,63.3
6369,108,5440,132.999,0.0,642.3
6369,112,5633,51.2048,0.0,645.3
6369,112,5634,109.43,0.0,177
6369,113,5664,251.009,0.0,194.7
6370,6,308,89.7616,0.0,233.1
6370,15,753,97.0049,0.0,791.7
6370,15,771,226.939,0.0,947.1
6370,25,1284,93.9962,0.0,452.1
6370,41,2079,55.8851,0.0,513
6370,68,3402,167.544,0.0,559.8
6370,68,3426,259.088,0.0,175.5
6370,69,3472,133.444,0.0,757.2
6370,76,3809,233.012,0.0,502.2
6370,78,3944,255.077,0.0,319.2
6370,81,4100,116.841,0.0,391.5
6371,10,543,261.484,0.0,569.7
6371,13,696,220.532,0.0,564.9
6371,15,799,168.101,0.0,143.1
6371,17,864,260.481,0.0,959.1
6371,38,1902,132.497,0.0,930.9
6371,40,2026,173.06,0.0,853.8
6371,60,3045,121.465,0.0,463.8
6375,22,1133,-5.9061,0.0,467.7
6375,50,2545,119.571,0.0,771.9
6375,55,2772,91.1546,0.0,183
6375,68,3407,229.446,0.0,187.8
6375,69,3493,207.382,0.0,426.3
6375,82,4109,159.91,0.0,795.9
6375,90,4545,272.405,0.0,651
6375,92,4625,19.167,0.0,491.1
6375,94,4737,136.007,0.0,582.3
6375,101,5064,246.998,0.0,633.6
6376,8,402,130.937,0.0,519
6376,27,1396,266.722,0.0,586.5
6376,35,1800,140.019,0.0,560.7
6376,36,1821,202.869,0.0,45.6
6376,71,3561,32.0378,0.0,919.2
6376,71,3582,115.002,0.0,882
6376,79,3980,91.266,0.0,582.9
6376,83,4156,168.658,0.0,458.4
6376,98,4910,233.068,0.0,311.1
6376,98,4912,10.5864,0.0,186.9
6376,117,5862,43.4043,0.0,978
6376,120,6041,207.104,0.0,955.2
6376,121,6076,168.101,0.0,579
6377,28,1422,258.698,0.0,631.2
6377,28,1425,235.798,0.0,474.6
6377,31,1578,115.002,0.0,570.9
6378,24,1206,219.529,0.0,224.4
6378,24,1216,8.30197,0.0,950.1
6378,28,1412,260.649,0.0,435.6
6378,40,2044,140.075,0.0,239.4
6378,43,2183,61.4012,0.0,198
6379,13,665,215.071,0.0,594.9
6379,27,1354,147.43,0.0,533.4
6379,27,1358,122.134,0.0,935.1
6379,37,1880,-2.95305,0.0,182.7
6379,51,2589,161.415,0.0,629.1
6379,64,3231,87.1429,0.0,504.6
6379,99,4971,9.24918,0.0,529.2
6379,145,7294,255.913,0.0,744.9
6379,148,7430,22.5658,0.0,180.9
6380,38,1926,45.0758,0.0,596.7
6380,43,2182,153.559,0.0,461.1
6380,45,2255,100.181,0.0,639
6380,47,2355,39.7826,0.0,167.1
6380,87,4397,272.628,0.0,369
6380,120,6038,253.572,0.0,543.6
6380,126,6304,217.189,0.0,685.5
6380,132,6609,188.438,0.0,530.7
6380,151,7578,220.643,0.0,182.4
6380,152,7617,274.467,0.0,204.3
6380,160,8011,0.111436,0.0,229.5
6380,163,8160,271.848,0.0,318
6380,163,8187,260.481,0.0,796.2
6380,165,8275,225.546,0.0,220.2
6380,167,8375,226.215,0.0,671.7
6380,167,8380,211.895,0.0,212.4
6380,168,8417,199.359,0.0,622.5
6381,0,21,126.257,0.0,78.6
6381,2,131,127.594,0.0,159.9
6381,11,578,183.089,0.0,641.1
6381,68,3413,63.5185,0.0,508.2
6381,104,5216,193.731,0.0,579.6
6381,104,5226,81.8497,0.0,773.7
6381,117,5876,89.3159,0.0,577.5
6381,162,8112,151.999,0.0,634.2
6381,165,8297,45.8001,0.0,390
6381,194,9719,47.3045,0.0,942.3
6381,195,9772,30.9235,0.0,984
6382,25,1265,13.1494,0.0,602.4
6382,28,1440,187.937,0.0,752.4
6382,38,1940,152.779,0.0,33.3
6382,51,2571,107.759,0.0,445.2
6382,85,4287,255.355,0.0,225
6382,92,4617,265.663,0.0,939.6
6382,97,4863,173.339,0.0,177
6382,98,4923,119.069,0.0,213
6382,104,5204,192.45,0.0,961.8
6382,111,5563,160.913,0.0,645
6382,113,5700,75.4421,0.0,962.1
6382,129,6482,93.3833,0.0,221.1
6382,129,6491,124.251,0.0,647.4
6382,134,6739,48.4189,0.0,145.8
6382,135,6760,242.93,0.0,522.9
6382,137,6858,179.077,0.0,888.6
6382,137,6900,238.807,0.0,471
6382,146,7328,215.071,0.0,769.2
6382,149,7489,243.822,0.0,598.8
6382,179,8991,207.549,0.0,542.7
6383,19,958,2.89733,0.0,442.8
6383,46,2324,97.2835,0.0,615.6
6384,14,716,141.969,0.0,481.2
6385,20,1027,106.533,0.0,508.5
6387,10,536,174.174,0.0,904.5
6387,20,1045,1.5601,0.0,320.4
6387,34,1740,40.7855,0.0,548.4
6387,45,2283,259.98,0.0,385.8
6387,103,5168,66.2486,0.0,212.4
6387,115,5771,120.128,0.0,579.6
6387,116,5824,40.0612,0.0,545.7
6387,123,6172,203.37,0.0,553.5
6387,149,7464,114.89,0.0,147.6
6387,158,7916,91.4331,0.0,896.1
6388,28,1448,248.168,0.0,931.8
6388,36,1813,144.477,0.0,354.9
6388,42,2103,155.174,0.0,487.8
6388,42,2109,220.754,0.0,580.2
6388,42,2112,152.89,0.0,170.1
6388,60,3006,239.364,0.0,785.7
6396,1,52,236.69,0.0,378.6
6397,0,41,124.864,0.0,976.2
6400,1,68,223.54,0.0,966.9
6401,7,386,187.101,0.0,472.5
6401,13,667,26.466,0.0,618.9
6401,30,1501,150.773,0.0,330.6
6401,30,1504,195.459,0.0,778.8
6401,32,1644,177.239,0.0,156
6401,34,1736,157.236,0.0,939.6
6401,41,2094,189.497,0.0,372.9
6401,57,2860,26.8003,0.0,606.9
6401,58,2925,116.283,0.0,210.6
6401,92,4604,225.992,0.0,632.1
6401,93,4665,8.24626,0.0,552
6401,95,4779,88.1458,0.0,200.7
6401,104,5227,257.417,0.0,852.6
6401,107,5394,230.004,0.0,463.5
6401,109,5484,134.782,0.0,212.7
6401,109,5489,157.292,0.0,193.2
6401,113,5658,133.333,0.0,692.4
6402,4,221,248.669,0.0,393.9
6402,37,1886,194.4,0.0,503.1
6402,44,2231,105.976,0.0,537
6402,49,2499,75.665,0.0,170.7
6402,56,2844,74.5506,0.0,918.9
6404,21,1099,75.8878,0.0,191.7
6404,24,1202,191.781,0.0,455.1
6404,46,2317,272.572,0.0,783
6404,65,3285,211.505,0.0,495
6404,107,5400,269.396,0.0,168.3
6404,152,7617,165.649,0.0,903.6
6404,195,9766,165.371,0.0,262.8
6405,21,1081,112.216,0.0,196.2
6405,33,1660,117.008,0.0,641.7
6405,45,2296,155.843,0.0,657.9
6406,53,2660,89.4273,0.0,327
6406,72,3608,-1.28151,0.0,472.5
6406,100,5015,160.468,0.0,642.9
6406,104,5233,1.89441,0.0,789
6406,117,5890,136.063,0.0,86.7
6406,124,6229,3.34308,0.0,585.3
6406,130,6503,-0.612897,0.0,486.3
6406,134,6742,78.4509,0.0,622.8
6406,141,7087,120.685,0.0,181.8
6406,143,7193,25.3517,0.0,972.3
6406,171,8568,217.801,0.0,782.1
6406,171,8580,192.505,0.0,161.4
6406,197,9879,0.557179,0.0,851.7
6407,5,263,265.162,0.0,511.2
6407,8,448,198.077,0.0,186.3
6407,10,516,236.913,0.0,391.8
6407,18,917,207.549,0.0,513.9
6407,18,937,222.705,0.0,223.8
6407,18,950,171.333,0.0,623.4
6407,44,2228,144.532,0.0,925.8
6407,54,2721,44.4629,0.0,639.3
6407,72,3602,71.6533,0.0,625.2
6407,87,4400,50.4247,0.0,586.2
6407,105,5254,147.931,0.0,146.4
6407,113,5676,65.7472,0.0,176.4
6407,137,6880,234.071,0.0,893.7
6407,142,7128,172.614,0.0,34.5
6407,154,7734,83.8555,0.0,961.2
6407,154,7738,153.447,0.0,578.4
6407,158,7919,193.731,0.0,223.5
6407,163,8165,216.576,0.0,674.1
6407,167,8387,142.694,0.0,857.7
6408,5,298,221.59,0.0,178.2
6408,22,1149,52.2077,0.0,180.3
6408,36,1803,111.603,0.0,453.9
6408,37,1900,264.493,0.0,196.8
6409,8,402,81.5711,0.0,552
6409,9,473,179.245,0.0,433.5
6410,6,350,235.353,0.0,500.1
6410,17,876,250.954,0.0,854.1
6410,30,1547,185.095,0.0,519.6
6410,32,1618,181.362,0.0,534.6
6410,32,1629,0.947205,0.0,538.8
6410,36,1802,150.884,0.0,901.8
6410,51,2553,2.67446,0.0,864.6
6410,59,2970,123.304,0.0,432
6410,64,3212,208.942,0.0,217.5
6410,76,3828,229.614,0.0,989.4
6410,77,3899,254.185,0.0,140.4
6410,100,5046,248.112,0.0,753.6
6410,101,5069,154.506,0.0,616.5
6410,121,6086,264.382,0.0,609.6
6410,122,6106,125.254,0.0,498.3
6410,128,6436,243.655,0.0,635.1
6410,184,9230,104.304,0.0,798.6
6412,15,771,53.6007,0.0,614.4
6412,55,2793,46.023,0.0,649.8
6412,55,2795,201.03,0.0,238.5
6412,57,2876,27.0789,0.0,577.5
6412,59,2966,56.3308,0.0,521.1
6412,59,2998,224.153,0.0,933
6412,63,3195,47.0259,0.0,270.9
6412,64,3233,16.1582,0.0,944.1
6412,66,3328,91.0988,0.0,449.1
6412,67,3352,128.096,0.0,557.1
6412,67,3390,255.467,0.0,543
6412,71,3581,143.028,0.0,678.6
6412,75,3776,267.725,0.0,530.4
6412,80,4022,11.0879,0.0,905.7
6412,84,4248,7.74479,0.0,557.4
6412,115,5771,261.484,0.0,951.3
6412,131,6598,175.512,0.0,229.5
6412,138,6933,234.573,0.0,179.4
6417,48,2428,128.541,0.0,136.5
6417,49,2465,64.1871,0.0,606.3
6417,56,2827,171.556,0.0,645.9
6417,87,4391,269.731,0.0,627.3
6417,109,5480,228.666,0.0,437.4
6417,144,7241,167.99,0.0,380.4
6417,145,7262,111.38,0.0,144.9
6417,151,7589,234.127,0.0,553.2
6417,163,8166,31.2578,0.0,576.3
6417,163,8190,274.857,0.0,385.8
6417,164,8210,260.816,0.0,576.9
6417,186,9301,267.168,0.0,855
6417,186,9304,3.06449,0.0,458.7
6420,18,915,266.499,0.0,651
6420,21,1059,179.746,0.0,218.1
6420,41,2097,252.347,0.0,542.1
6420,77,3898,154.227,0.0,883.2
6421,15,752,80.9025,0.0,994.8
6423,54,2750,186.265,0.0,624.6
6423,58,2943,218.804,0.0,621
6423,80,4005,76.445,0.0,605.1
6423,86,4336,237.47,0.0,583.5
6423,92,4630,200.975,0.0,438.6
6423,94,4736,180.805,0.0,995.1
6423,116,5820,161.359,0.0,423.6
6423,118,5936,31.2578,0.0,509.1
6423,141,7096,35.2137,0.0,453
6423,165,8253,70.8175,0.0,510.6
6423,167,8361,172.224,0.0,564.3
6423,189,9455,-5.12605,0.0,363.9
6423,196,9832,246.273,0.0,196.8
6423,197,9884,229.335,0.0,764.1
6425,45,2284,162.919,0.0,944.1
6425,79,3961,273.185,0.0,155.7
6425,106,5327,60.5654,0.0,198
6425,110,5526,155.23,0.0,479.4
6425,118,5934,157.459,0.0,620.7
6425,131,6566,252.458,0.0,954.6
6425,136,6827,202.702,0.0,591.6
6425,136,6846,124.641,0.0,328.2
6425,141,7061,207.772,0.0,968.4
6425,161,8089,271.124,0.0,330.6
6425,166,8347,114.333,0.0,573.3
6425,168,8441,209.109,0.0,626.7
6425,168,8449,186.321,0.0,551.7
6425,170,8507,178.186,0.0,141.3
